property_title,property_location,property_area,property_bedrooms,property_bathrooms,property_description,property_agent,property_price
"
6 bedroom house for sale in Runda
","

baobab Close, Runda, Westlands

",-,"
6
","








6

","
6 Bedroom Standalone House For Sale on Baobab C...
",Coral Property International Ltd,"
KSh 65,000,000
"
"
3 bedroom townhouse for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

",-,"
3
",-,"
 3 Bedroom Townhouse For Sale in Kiambu
",HassConsult,"
KSh 21,500,000
"
"
2 bedroom apartment for sale in Lavington
","

Oloitoktok, Lavington, Dagoretti North

","
70 m²
","
2
","








2

","
2 BEDROOMS FOR SALE IN LAVINGTON
",Abode Realty,"
KSh 6,900,000
"
"
1 bedroom apartment for sale in Riverside
","

Riverside, Westlands

",-,"
1
","








1

","
1 BEDROOM SPACIOUS & PRISTINE APARTMENTS IN WES...
",Olympia Gold Real Estate,"
KSh 12,700,000
"
"
5 bedroom townhouse for sale in Lower Kabete
","

Lower Kabete, Westlands

",-,"
5
","








5

","
5 BEDROOM TOWNHOUSE, SHANZU WESTLANDS
",Royal Properties Market Limited,"
KSh 95,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
3
",-,"
Furnished All en-suite 3 Bedroom plus SQ Apartm...
",PMC Estates Limited,"
KSh 30,000,000
"
"
5 bedroom townhouse for sale in Karen
","

Karen, Langata

",-,"
5
","








6

","
OFFPLAN - 5/6 BEDROOM SIGNATURE HOMES IN KAREN
",A1 Properties Ltd,"
KSh 200,000,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North
 
",-,"
3
","








3

","
3 Bedroom Lavish Apartment for Sale in Lavingto...
",Twinrocks Property Managers,"
KSh 12,000,000
"
"
4 bedroom townhouse for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
270 m²
","
4
","








4

","
Quick sale in Kileleshwa 4 Bedrooms Maisonette...
",Kenya Classic Homes,"
KSh 25,000,000
"
"
Studio apartment for sale in Nairobi West
","

Nairobi West, Langata

",-,"
0
",-,"
Studio Apartment for Sale in Nairobi West
",Ring Kenya Ltd,"
KSh 2,700,000
"
"
43708 m² commercial property for sale in Karen
","

Karen, Langata

","
43708 m²
",-,-,"
Karen Watermark Court For Sale
",HassConsult,"
KSh 15,000,000
"
"
Residential land for sale in Thigiri
","

Thigiri, Westlands

",-,-,-,"
Thigiri 0.5 Acre Prime Plot for Sale
",J.M McCarthy Properties Ltd,"
KSh 70,000,000
"
"
Office for sale in Karen
","

Tree Lane, Karen, Karen, Langata

",-,-,-,"
PRIME OFFICE SPACES FOR SALE IN KAREN
",Mahalo Properties Limited,"
KSh 29,000,000
"
"
0.125 ac residential land for sale in Ruai
","

Mwalimu farm, Access road, Ruai, Kasarani

",-,-,-,"
50X100 plots in Ruai for sale. New tarmack roa...
",First Villas,"
KSh 700,000
"
"
4 bedroom villa for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

","
230 m²
","
4
","








4

","
Spacious 4 bedrooms villa for sale on kiambu ro...
",Kenya Classic Homes,"
KSh 30,000,000
"
"
4 bedroom townhouse for sale in Garden Estate
","

Garden Estate, Garden Estate, Roysambu

","
2024 m²
","
4
","








4

","
4 Bedroom 3 En-suite Standalone House For Sale...
",Simkar Group Limited,"
KSh 85,000,000
"
"
Commercial land for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

",-,-,-,"
Kiambu Road Commercial Plot For Sale
",Amali Properties,"
KSh 8,600,000
"
"
4 bedroom townhouse for sale in Kileleshwa
","

Kileleshwa, Kileleshwa, Dagoretti North

","
400 m²
","
4
","








5

","
Modern 4 Bedroom Townhouse For Sale
",Origin Homes,"
KSh 55,000,000
"
"
4 bedroom house for sale in Thome
","

Thome, Roysambu

",-,"
4
","








4

","
House for sale in Thome
",Cura International,"
KSh 85,000,000
"
"
2 bedroom apartment for sale in Kiambu Road
","

Thindigua, Kiambu Road, Kiambu Road

",-,"
2
","








2

","
2 & 3 Bedroom Apartment For Sale in Kiambu
",Zenith Homes Management Ltd,"
 KSh 8,000,000
"
"
4 bedroom house for sale in Kitisuru
","

Kirawa Road, Kitisuru, Westlands

",-,"
4
","








4

","
Lovely 4br Duplex Houses for Sale in Kitisuru
",ALIX PROPERTIES LTD,"
KSh 16,000,000
"
"
3 bedroom townhouse for sale in Kiambu Road
","

kiambu, Kiambu Road, Kiambu Road

",-,"
3
","








3

","
Houses for Sale
",Red Knot  Properties Limited,"
KSh 20,295,000
 "
"
Land for sale in Karen
","

karen, Karen, Langata

",-,-,-,"
1 acre piece of land in Karen
",Azizi Realtors,"
KSh 30,000,000
"
"
4 bedroom townhouse for sale in Runda
","

Runda Grove, Runda, Westlands

",-,"
4
","








5

","
4 Bedroom House
",Links Properties,"
KSh 100,000,000
"
"
2509 m² land for sale in Parklands
","

Parklands, Westlands

","
2509 m²
",-,-,"
0.62 Acrs land Parklands
",HassConsult,"
KSh 220,000,000
"
"
1 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
45 m²
","
1
","








1

","
STUDIO APARTMENT
",Peech Limited,"
KSh 4,700,000
"
"
4 bedroom townhouse for sale in Lower Kabete
","

Hillview, Lower Kabete, Westlands

",-,"
4
",-,"
Lower Kabete, Hillview Estate, Townhouse, Gated...
",FAPCL Group,"
KSh 72,500,000
"
"
7 bedroom house for sale in Langata Area
","

Langata Area, Langata

",-,"
7
","








8

","
Lovely 7 BR Town house in Langata - Nairobi
",Leilach Properties,"
KSh 40,000,000
"
"
Office for sale in Industrial Area
","

Industrial Area, Embakasi

",-,-,-,"
Position Perfect, Affordable Office Space For R...
",Pinnacle Valuers,"
KSh 420,000,000
"
"
5 bedroom townhouse for sale in Loresho
","

Loresho, Westlands

",-,"
5
","








5

","
Enchanting Townhouse, Loresho
",Citiscape Valuers & Estate Agents Ltd,"
KSh 64,500,000
"
"
5 bedroom house for sale in Waiyaki Way
","

David Osieli Road, Nairobi, Waiyaki Way, Westlands

",-,"
5
","








5

","
5 Bedroom Maisonette For Sale on Lantana Road,...
",Coral Property International Ltd,"
KSh 120,000,000
"
"
3278 m² land for sale in Lavington
","

Off Musa Gitau, Lavington, Dagoretti North

","
3278 m²
",-,-,"
Land for Sale
",HassConsult,"
KSh 110,000,000
"
"
2 bedroom apartment for sale in Waiyaki Way
","

muhuri road, Waiyaki Way, Westlands

","
82 m²
","
2
","








2

","
1 & 2 BEDROOM APARTMENT FOR SALE
",Jabali Concepts Ltd,"
KSh 3,250,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
100 m²
","
2
","








2

","
NEW 2 BEDROOM EXECUTIVE APARTMENT FOR SALE, (H...
",Splendor Holdings,"
KSh 9,000,000
"
"
2 bedroom house for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
2
","








2

","
HOT SALE!!!2BEDROOM WITH DSQ EXECUTIVE DUPLEX...
",Splendor Holdings,"
KSh 26,000,000
"
"
5 bedroom house for sale in Runda
","

Runda, Westlands

",-,"
5
","








6

","
Runda Meadows, Home, Gated Community
",FAPCL Group,"
KSh 85,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
3
",-,"
Luxurious 3 Bedroom + Dsq Apartments for Sale ;...
",Lyons Properties,"
KSh 16,000,000
"
"
1 ac land for sale in Karen
","

Karen, Langata

","
1 ac
",-,-,"
HIGH END SERVICED 1 ACRE PLOTS
",A1 Properties Ltd,"
KSh 61,000,000
"
"
4 bedroom townhouse for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

","
300 ft²
","
4
","








3

","
4 BEDROOMS WITH SQ FOR SALE OFF KIAMBU ROAD
",Trisums Investments Company Ltd,"
KSh 21,945,000
"
"
6 bedroom house for sale in Runda
","

4, Off Ruaka road, Runda, Westlands

","
500 m²
","
6
","








7
 
","
A Charming 6 Bedrooms house available for sale...
",Blue Zone Properties,"
KSh 65,000,000
"
"
0.5 ac land for sale in Loresho
","

Nairobi, Loresho, Westlands

",-,-,-,"
0.5 Acre Plot For Sale In Loresho
",Coral Property International Ltd,"
KSh 38,000,000
"
"
4 bedroom house for sale in Kitisuru
","

Nairobi, Kitisuru, Westlands

","
3100 ft²
","
4
","








4

","
Modern 4 Bedroom Townhouse For Sale in Kitisuru
",Coral Property International Ltd,"
KSh 30,000,000
"
"
Residential land for sale in Karen
","

Langata road, Karen, Langata

",-,-,-,"
Plot for sale royal park langata
",Pemukika Agency,"
KSh 9,500,000
"
"
Residential land for sale in Karen
 ","

Langata south road, Karen, Langata

",-,-,-,"
Half in acres Karen for sale
",Pemukika Agency,"
KSh 32,000,000
"
"
4047 m² residential land for sale in Karen
","

Karen, Langata

","
4047 m²
",-,-,"
1 Acre Residential Land in Karen For Sale
",Pinnacle Valuers,"
KSh 70,000,000
"
"
Residential land for sale in Karen
","

Karen, Langata

",-,-,-,"
PRIME PLOT IN A SELECT RESIDENTIAL AREA
",Karengata Property Managers,"
KSh 175,000,000
"
"
4 bedroom townhouse for sale in Westlands Area
","

Grevillea Grove, Westlands Area, Westlands

",-,"
4
",-,"
4 BEDROOM TOWNHOUSE FOR SALE IN GREVILLEA GROVE...
",Knight Frank Kenya,"
KSh 55,000,000
"
"
5 bedroom house for sale in Kitisuru
","

Nairobi., Kitisuru Road., Kitisuru, Westlands

",-,"
5
","








5

","
New 5 Bedroom Villas For Sale On Kitisuru Road.
",Coral Property International Ltd,"
KSh 135,000,000
"
"
3 bedroom townhouse for sale in South C
","

Behind Next Gen Mall, off Mombasa Road, South C, Langata

",-,"
3
","








4

","
House for sale
",Red Knot  Properties Limited,"
KSh 19,000,000
"
"
4 bedroom apartment for sale in General Mathenge
","

General Mathenge, Westlands

",-,"
4
","








3

","
Apartment for sale in General Mathenge
",Cura International,"
KSh 45,000,000
"
"
5 bedroom house for sale in Lavington
","

Kaputei Gardens, Lavington, Dagoretti North

",-,"
5
","








5

","
5 BEDROOM WITH DSQ TOWNHOUSE FOR SALE IN KILELE...
",Hanspace Limited,"
KSh 56,000,000
"
"
1 bedroom apartment for sale in Kitisuru
","

Kibichiku, Kitisuru, Westlands

",-,"
1
","








1

","
1 Bed Apartments in Kitisuru
",The Epic Properties Limited,"
KSh 2,300,000
"
"
Commercial property for sale in South B
","

South B, Langata

",-,-,-,"
PRIME 0.8 COMMERCIAL PROPERTY FOR SALE
",Lighthouse Homes Limited,"
KSh 350,000,000
"
"
3624 ft² office for sale in Waiyaki Way
","

Waiyaki Way, Westlands

","
3624 ft²
",-,-,"
3624 ft² office for sale in Waiyaki Way
 ",Dunhill Consulting Limited,"
KSh 52,548,000
"
"
5 bedroom townhouse for sale in Karen
","

Karen, Langata

","
2024 m²
","
5
","








6

","
LUXURY REDEFINED - KAREN
",A1 Properties Ltd,"
KSh 120,000,000
"
"
5 bedroom villa for sale in Lavington
","

Convent road, Lavington, Dagoretti North

","
350 m²
","
5
","








6

","
🔥New 5 Bedrooms + Sq 350 Sqm FOR SALE and TO LE...
",Sir Francis Marketing & Consultants Ltd,"
KSh 52,000,000
"
"
4 bedroom house for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
4
","








2

","
House for Sale in Kilimani- Galana Road
",Tysons Limited,"
KSh 36,000,000
"
"
5018 m² residential land for sale in Karen
","

Off Langata Road, Karen, Langata

","
5018 m²
",-,-,"
1.24 Acres Off Langata Road
",HassConsult,"
KSh 45,000,000
"
"
3 bedroom house for sale in Kiambu Road
","

KIAMBU-RUIRU ROAD, Kiambu Road, Kiambu Road

",-,"
3
",-,"
LEGACY RIDGES MAISONETTES
",Affordable Properties Kenya,"
KSh 8,500,000
"
"
5 bedroom house for sale in Mombasa Road
","

Riverside, Mombasa Road, Mombasa Road

",-,"
5
","








4

","
2 Bedroom Apartment For Sale In Riverside
",Royal Properties Market Limited,"
KSh 13,000,000
"
"
5 bedroom townhouse for sale in Riara Road
","

Riara Road, Dagoretti North

",-,"
5
","








5

","
Executive 5 bedroom townhouse all ensuite with...
",Wilnas Property Ltd,"
KSh 50,000,000
"
"
5 bedroom house for sale in Kyuna
","

Kyuana, Kyuna, Westlands

","
11000 ft²
","
5
","








6

","
5 Bedroom Ambassadorial House For Sale in Kyuna
",Simkar Group Limited,"
KSh 360,000,000
"
"
1100 m² warehouse for sale in Thika Road
","

Thika Road, Thika Road

","
1100 m²
",-,-,"
1100 m² commercial industrial property for sale...
",Pam Golding Properties,"
KSh 50,320,000
"
"
4 bedroom apartment for sale in Parklands
","

1st Parklands Avenue, Parklands, Westlands

","
170 m²
","
4
","








3

","
4bedroom apatment near Avenue Hospital Parkland...
",SXERP REAL ESTATE,"
KSh 14,500,000
"
"
5 bedroom house for sale in Runda
","

Runda, Westlands

","
600 m²
","
5
","








6

","
5 bedroom Smart Home for Sale in Runda
",Royani Properties Limited,"
KSh 250,000,000
"
"
4 bedroom townhouse for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

",-,"
4
","








5

","
EXCLUSIVE 3,4&5 BEDROOM MODERN VILLAS OFF KIAMB...
",Blessed Shelters Agency,"
KSh 27,500,000
"
"
4 bedroom townhouse for sale in Langata Area
 ","

Langata Area, Langata

",-,"
4
","








3

","
4 bedroom maisonette FOR SALE -phenon park
",Regent Management Ltd,"
KSh 26,000,000
"
"
0.5 ac residential land for sale in Lower Kabete
","

Lower Kabete, Westlands

",-,-,-,"
Prime 1/2 An Acre Land For Sale in Lower Kabet...
",Nuru Breeze Homes Realty Limited,"
KSh 55,000,000
"
"
4 bedroom townhouse for sale in Kiambu Road
","

Kiambu Road, Kiambu Road

","
242 m²
","
4
","








4

","
STUNNING WORLD CLASS TOWNHOUSE
",Olympia Gold Real Estate,"
KSh 35,000,000
"
"
4 bedroom townhouse for sale in Muthaiga Area
","

1015e, Balozi Estate, Muthaiga North, Muthaiga Area, Muthaiga

","
2500 ft²
","
4
","








4

","
Architecturally designed four bedroom luxurious...
",Ace Realtors Limited,"
KSh 28,000,000
"
"
Studio apartment for sale in Roysambu Area
","

Roysambu Area, Roysambu

",-,"
0
",-,"
Studio apartment for sale in Roysambu Area
",Citiscape Valuers & Estate Agents Ltd,"
KSh 1,700,000
"
"
6 bedroom townhouse for sale in Langata Area
","

langata road., Langata Area, Langata

","
450 m²
","
6
","








5

","
6 BEDROOM TOWNHOUSES IN LANGATA SOUTHSKY VILLAS
",Olympia Gold Real Estate,"
KSh 30,000,000
"
"
5 bedroom house for sale in Lavington
","

Riara Road, Lavington, Dagoretti North

","
400 m²
","
5
","








6

","
spacious 5 Bedrooms all ensuite Town Houses Fo...
",Kenya Classic Homes,"
KSh 41,000,000
"
"
Commercial property for sale in Kasarani Area
","

Kasarani Area, Kasarani

",-,-,-,"
Kasarani Block of Apartments on Quick Sale
",Afrique Properties Limited,"
KSh 50,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
2
","








2

","
2 BEDROOM APARTMENT IN KILIMANI OFF DENNIS PRIT...
",Vuli Homes Ltd,"
KSh 13,000,000
"
"
9 ac land for sale in Nyari
","

Nyari, Westlands

","
9 ac
",-,-,"
9 acres on sale Nyari -Kshs. 100M Per Acre
",A1 Properties Ltd,"
KSh 900,000,000
"
"
4 bedroom house for sale in Muthaiga Area
","

Limuru Road, Muthaiga Area, Muthaiga

","
6313 m²
","
4
","








4

","
4 bedroom house on 1.56 acres for sale in Mutha...
",Knight Frank Kenya,"
KSh 140,000,000
"
"
5 bedroom townhouse for sale in Kitisuru
","

Sage, Peponi Road, Kitisuru, Westlands

","
790 m²
","
5
","








6

","
Sage On Peponi Road – Elegant 5 Bedroom Townhou...
",Coral Property International Ltd,"
KSh 85,000,000
"
"
8.9 ac land for sale in North Muthaiga
","

North Muthaiga, Muthaiga

","
8 ac
",-,-,"
8.9 acres vacant land for sale in Muthaiga Nort...
",Pam Golding Properties,"
KSh 650,000,000
"
"
5 bedroom villa for sale in Karen
","

 Karen, Langata

",-,"
5
","








5

","
5 bedroom villa for sale in Karen
",Azizi Realtors,"
KSh 120,000,000
"
"
1372 ft² office for sale in Westlands Area
","

Nairobi, Parklands Road, Westlands Area, Westlands

","
1372 ft²
",-,-,"
Offices For Sale On Parklands Road, Westlands
",Coral Property International Ltd,"
KSh 17,150,000
"
"
4 bedroom townhouse for sale in Gigiri
","

Gigiri, Westlands

",-,"
4
","








4

","
ELEGANT 4 BEDROOM TOWNHOUSE FOR SALE
",Olympia Gold Real Estate,"
KSh 66,300,000
"
"
4 bedroom townhouse for sale in Karen
","

Karen, Langata

",-,"
4
","








5

","
4 bdrm townhouse for sale
",Lighthouse Homes Limited,"
KSh 65,000,000
"
"
5 bedroom house for sale in Karen
","

7, Karen, Karen, Langata

",-,"
5
",-,"
Amara Ridge.
",-,"
KSh 150,000,000
"
"
1 ac residential land for sale in Karen
","

Karen, Karen, Langata

","
1 ac
",-,-,"
1 acres residential vacant land for sale in Kar...
",Pam Golding Properties,"
KSh 52,000,000
"
"
1619 m² land for sale in Parklands
","

Parklands, Westlands

","
1619 m²
",-,-,"
Parklands - Off Ita Road, 0.4 Acres
",HassConsult,"
KSh 145,000,000
"
"
3 bedroom townhouse for sale in Donholm
","

Donholm, Embakasi

",-,"
3
",-,"
Three Bedroom TownHouse in Donholm
",PMC Estates Limited,"
KSh 11,500,000
"
"
4 bedroom house for sale in Spring Valley
","

Spring Valley, Westlands

",-,"
4
","








5

","
BEAUTIFUL TOWNHOUSE UP FOR SALE
",MMM LUXURY ESTATES,"
KSh 49,000,000
"
"
5 bedroom house for sale in Karen
","

Forest edge, Karen, Langata

","
500 m²
","
5
","








5

","
Amara Ridge in Karen.
",-,"
KSh 150,000,000
"
"
4 bedroom house for sale in Kiambu Road
","

Kiambu Road, Kiambu Road, Kiambu Road

",-,"
4
","








4

","
4 Bedroom All Ensuite plus DSQ Mansion, Kiambu...
",Afrique Properties Limited,"
KSh 36,000,000
"
"
5 bedroom house for sale in Karen
","

Karen, Langata

",-,"
5
","








6

","
Lovely 4 BR houses plus Sqs in Karen
",Leilach Properties,"
KSh 65,000,000
"
"
4 bedroom townhouse for sale in Karen
","

Kerarapon drive, Karen, Langata

",-,"
4
","








5

","
4 Bedroom House
",Links Properties,"
KSh 33,000,000
"
"
Studio apartment for sale in Pangani
","

1015p, Pangani, Starehe

","
350 ft²
","
0
","








1

","
Superbly designed self-contained studio within...
",Ace Realtors Limited,"
KSh 2,750,000
"
"
1214 m² residential land for sale in Utawala
","

Utawala, Embakasi

","
1214 m²
",-,-,"
Utawala Plot
",Tysons Limited,"
KSh 9,500,000
"
"
4 bedroom house for sale in Kiambu Road
","

Fourways Junction Estate, Kiambu Road, Kiambu Road

","
506 m²
","
4
","








3

","
AN ELEGANT 4 BR VILLA FOR SALE IN FOURWAYS JUN...
",Royani Properties Limited,"
KSh 30,000,000
"
"
5 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
5
","








4

","
5 bedroom townhouse for sale in Lavington
",Azizi Realtors,"
KSh 50,000,000
"
"
5 bedroom villa for sale in Lavington
","

Isaac Gathanju Road, Lavington, Dagoretti North

","
360 m²
","
5
","








6

","
This is a lovely house, 5 bedrooms all ensuite...
",Leissure Homes Kenya,"
KSh 70,000,000
"
"
3157 m² residential land for sale in Westlands Area
","

Mvuli Road, Westlands Area, Westlands

","
3157 m²
",-,-,"
Prime Plot In Westlands
",Simkar Group Limited,"
KSh 320,000,000
"
"
4 bedroom house for sale in Karen
","

Karen road, Karen, Langata

",-,"
4
","








4

","
Four bedrooms plus DSQ for sale Karen
",Pemukika Agency,"
KSh 145,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

924M, Kilimani, Near Yaya Centre, Kilimani, Dagoretti North

","
1600 ft²
","
3
","








 3

","
A complex offering modern three apartments near...
",Ace Realtors Limited,"
KSh 14,500,000
"
"
Commercial property for sale in Mombasa Road
","

Maasai Rd, Mombasa Road, Mombasa Road

",-,-,-,"
3-Acres Commercial Property For Sale off Mombas...
",Simkar Group Limited,"
KSh 340,000,000
"
"
Land for sale in Parklands
","

Parklands, Westlands

",-,-,-,"
 0.25 acres for sale in Parklands
",Dayfield Agencies,"
KSh 100,000,000
"
"
6 bedroom townhouse for sale in Lower Kabete
","

Lower Kabete, Lower Kabete, Westlands

","
1821 m²
","
6
","








4

","
6 Bedroom 4 En-suite Lovely Townhouses For Sale...
",Simkar Group Limited,"
KSh 105,000,000
"
