property_title,property_location,property_area,property_bedrooms,property_bathrooms,property_description,property_agent,property_price
"
1 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
40 m²
","
1
","








1

","
1 Bedroom Apartment For Sale in Kilimani
",Nuru Breeze Homes Realty Limited,"
KSh 5,000,000
"
"
Furnished 1 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
85 m²
","
1
","








1

","
Fully furnished and serviced one bedroom apartm...
",Villawatch Limited,"
KSh 10,200,000
"
"
Furnished 2 bedroom apartment for sale in Upper Hill
","

Upper Hill, Langata

","
95 m²
","
2
","








3

","
Tastefully Designed Fully Furnished 2 Bedroom A...
",Nuru Breeze Homes Realty Limited,"
KSh 12,900,000
"
"
4 bedroom apartment for sale in Lavington
","

Lavington, Lavington, Dagoretti North

","
200 m²
","
4
","








5

","
4BEDROOMS. 5BATHROOMS. 1DSQ
",Balis Properties,"
KSh 21,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
180 m²
","
3
","








2

","
Roseville Apartments- Kilimani
",Tysons Limited,"
KSh 17,000,000
"
"
2 bedroom apartment for sale in Parklands
","

General Mathenge road, Parklands, Westlands

",-,"
2
","








2

","
Executive 2 and 3 Bedroom Apartments for sale a...
",Grandeur Realty,"
KSh 14,000,000
"
"
Studio apartment for sale in Roysambu Area
","

Roysambu Area, Roysambu

",-,"
0
",-,"
Studio apartment for sale in Roysambu Area
",Citiscape Valuers & Estate Agents Ltd,"
KSh 1,700,000
"
"
4 bedroom townhouse for sale in Langata Area
","

Langata link, Langata Area, Langata

","
2650 ft²
","
4
","








4

","
Langata 4 Bedroom All Ensuite + DSQ
",Prince Capital Properties Ltd,"
KSh 35,000,000
"
"
2024 m² residential land for sale in Ridgeways
","

Ridgeways, Ridgeways

","
2024 m²
",-,-,"
Ridgeways 1/2 Acre Residential Plot on Quick Sa...
",Afrique Properties Limited,"
KSh 35,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Riara Road, Kilimani, Dagoretti North

",-,"
2
",-,"
Avana
",HassConsult,"
KSh 12,500,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

",-,"
3
","








3

","
Tasteful 3 Bedroom Apartment For Sale - Lavingt...
",Realty Plus,"
 KSh 21,000,000
"
"
Land for sale in Runda
","

Runda, Westlands

",-,-,-,"
Prime Land For Sale In Runda
",Live n Style Agencies,"
KSh 40,000,000
"
"
4 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North
 
","
646 m²
","
4
","








4

","
2, 3 and 4 Bedroom Apartments for sale at Kilel...
",THE GRAND RAVIX LIMITED,"
KSh 60,000,000
"
"
1 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

","
73 m²
","
1
","








1

","
1 Bedroom Apartments For Sale In Lavington
",Coral Property International Ltd,"
KSh 9,700,000
"
"
4 bedroom apartment for sale in Gigiri
","

Gigiri, Westlands

","
3014 ft²
","
4
","








4

","
Worth Investment Uniquely Crafted Luxurious Apa...
",El Roi Properties,"
KSh 37,500,000
"
"
Commercial land for sale in Rhapta Road
","

Church Road, Rhapta Road, Westlands

",-,-,-,"
1 Acre Plot For Sale In Westlands
",Pinnacle Valuers,"
KSh 360,000,000
"
"
997 ft² office for sale in Upper Hill
","

Upper Hill, Langata

","
997 ft²
",-,-,"
977 SQF OFFICE SPACE FOR SALE IN UPPERHILL
",Mahalo Properties Limited,"
KSh 12,467,000
"
"
5 ac residential land for sale in Karen
","

Windy Ridge, Windy Ridge, Karen, Langata

","
5 ac
",-,-,"
5 acres land in Karen
",First Villas,"
KSh 350,000,000
"
"
2 bedroom apartment for sale in Rhapta Road
","

St. Michael Road, Rhapta Road, Westlands

","
130 m²
","
2
","








3

","
MODERN TWO BEDROOMS FOR SALE IN WESTLAND
",Calmillers Holding Ltd,"
KSh 15,500,000
"
"
3 bedroom apartment for sale in Parklands
","

City Park Drive, Parklands, Westlands

",-,"
3
","








2

","
3 Bedroom Apartment For Sale In City Park Drive
",Coral Property International Ltd,"
KSh 13,000,000
"
"
1505 ft² office for sale in Parklands
","

3Rd Parklands, Parklands, Westlands

","
1505 ft²
",-,-,"
1505 ft² office for sale in Parklands
",Dunhill Consulting Limited,"
KSh 17,307,500
"
"
Studio apartment for sale in Nairobi West
","

Nairobi West, Langata

",-,"
0
",-,"
Studio Apartment for Sale in Nairobi West
",Ring Kenya Ltd,"
KSh 2,700,000
"
"
2 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

",-,"
2
",-,"
2 bedroom apartment for sale in Westlands Area
",Dunhill Consulting Limited,"
KSh 20,500,000
"
"
5 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
5
","








5

","
Modern 5 beroom Townhouse all ensuite with Dsq.
",Wilnas Property Ltd,"
KSh 50,000,000
"
"
Land for sale in Kamiti
","

Kamiti Ridge, Kamiti, Muthaiga

",-,-,-,"
Prime Land for Sale in Kamiti Ridge
",ALIX PROPERTIES LTD,"
KSh 36,000,000
"
"
4 bedroom townhouse for sale in Karen
","

Karen, Langata

",-,"
4
","








4

","
4 beautiful bedrooms townhouse for sale in kare...
",Dakima Home International,"
KSh 70,000,000
"
"
4 bedroom apartment for sale in Parklands
","

Suswa, Parklands, Westlands

","
285 m²
","
4
","








4

","
4 Bedrooms Apartment For Sale in Suswa, Parklan...
",Royalgen Estates,"
KSh 25,000,000
"
"
Studio apartment for sale in Mombasa Road
","

Muthama Access Road, Mombasa Road, Mombasa Road

",-,"
0
",-,"
Studio Apartment For Sale In Syokimau At Kes 2....
",Jayhenrys Holdings Limited,"
KSh 2,200,000
"
"
3 bedroom apartment for sale in Kitisuru
","

Kitisuru, Westlands

","
1256 ft²
","
3
","








2

","
Apartment for Sale in Kitisuru- Kirawa Road
",Tysons Limited,"
KSh 13,950,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
200 m²
","
3
","








3

","
NEW 3 BEDROOM EXECUTIVE APARTMENT + DSQ FOR SAL...
",Splendor Holdings,"
KSh 22,000,000
"
"
1 bedroom apartment for sale in Westlands Area
","

Westlands, WESTLANDS, Westlands Area, Westlands

","
75 m²
","
1
","








1

","
1 BEDROOM APARTMENTS FOR SALE IN WESTLANDS
",Laser Property Services Ltd,"
KSh 9,100,000
"
"
3 bedroom apartment for sale in Lavington
","

Othaya road, Lavington, Dagoretti North

","
207 m²
","
3
","








4

","
3 Bedrooms all ensuite in Lavington
",Abode Realty,"
KSh 17,800,000
"
"
5 bedroom house for sale in Karen
","

01, Giraffe Center, Karen, Langata

","
2023 m²
","
5
","








5

","
Five Bedroom Family Home For Sale in Karen
",Westside Real Estate,"
KSh 85,000,000
"
"
5 bedroom house for sale in Karen
","

Dagoretti Road, Karen, Langata

",-,"
5
","








7

","
A 5 Bedroom House for sale in Karen
",The HouSwitch Haven Ltd,"
KSh 160,000,000
"
"
1 bedroom apartment for sale in Upper Hill
","

Upper Hill, Langata

",-,"
1
","








1

","
Apartments for Sale in Upper Hill- Mawensi Road
",Tysons Limited,"
KSh 10,100,000
"
"
Furnished 1 bedroom apartment for sale in Kilimani
","

Kirichwa Road., Kilimani, Dagoretti North

",-,"
1
","








1

","
One Bedroomed Furnished Apartment for Sale
",Azizi Realtors,"
KSh 12,000,000
"
"
1 bedroom apartment for sale in Loresho
","

Loresho, Westlands

",-,"
1
","








1

","
1,2 and 3 bedroom apartment off Waiyaki Way
",-,"
KSh 6,600,000
"
"
Studio apartment for sale in Lavington
","

Olendume road, Valley heights, Lavington, Dagoretti North

","
29 m²
","
0
","








1

","
Valley heights apartments-studio,1 & 2 Bedroom...
",Crystal Valuers LTD,"
KSh 3,900,000
"
"
Commercial property for sale in Nairobi Central
","

Nairobi Central, Starehe

",-,-,-,"
Commercial Block for Sale in Nairobi CBD- Durum...
",Tysons Limited,"
KSh 500,000,000
"
"
1 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
1
","








1

","
1&2 bedroom Apartments for sale in Westlands
",Crystal Valuers LTD,"
KSh 9,200,000
"
"
Land for sale in Westlands Area
","

Westlands Area, Westlands

",-,-,-,"
0.47 Acres in Westlands
",Henley Green Realty,"
KSh 200,000,000
 "
"
3 bedroom apartment for sale in Riverside
","

Riverside, Riverside, Westlands

","
3100 ft²
","
3
","








3

","
3 Bedroom Duplex For Sale in Riverside
",Royalgen Estates,"
KSh 42,000,000
"
"
Furnished 1 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
1
",-,"
1 & 2 BED VIHIGA ROAD APARTMENT
",Splendour Real Estate,"
KSh 8,500,000
"
"
3 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
3
",-,"
3 bedroom apartment for sale in Parklands
",Dunhill Consulting Limited,"
KSh 20,000,000
"
"
2 bedroom apartment for sale in Mombasa Road
","

Cady Road, Mombasa Road, Mombasa Road

","
76 m²
","
2
",-,"
2 Bedroom apartments for sale in Mombasa Road
",VAAL Real Estate,"
KSh 4,900,000
"
"
Furnished 1 bedroom apartment for sale in Kilimani
","

Kilimani, Kilimani, Dagoretti North

",-,"
1
","








2

","
LUXE1 BEDROOM APARTMENT - FULLY FURNISHED
",Balis Properties,"
KSh 13,000,000
"
"
5 bedroom house for sale in Karen
","

Mbagathi Ridge, Karen, Langata

",-,"
5
","








3
 
","
Attractive family home set on approx. 3 acres o...
",Knight Frank Kenya,"
KSh 299,700,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kindaruma, Kilimani, Dagoretti North

","
95 m²
","
2
","








2

","
Elegant 2Bedroom Apartment Master Ensuite
",Peech Limited,"
KSh 8,500,000
"
"
4 bedroom townhouse for sale in New Kitusuru
","

New Kitusuru, Westlands

",-,"
4
","








4

","
4 bedroom all en suite, New Kitisuru House
",Jusa Homes Limited,"
KSh 75,000,000
"
"
4 bedroom house for sale in Ngumo Estate
","

Ngumo Estate, Langata

",-,"
4
",-,"
4 bedroom Maisonette in Ngumo for sale
",-,"
KSh 16,000,000
"
"
Office for sale in Westlands Area
","

Westlands, Westlands Area, Westlands

",-,-,-,"
6,500 sq ft Prime Office Space For Sale in West...
",Simkar Group Limited,"
KSh 65,000,000
"
"
4 bedroom townhouse for sale in Thika Road
","

Garden City, Thika Road, Thika Road

","
280 m²
","
4
","








3

","
4 bedroom townhouse for sale in Garden City (Ke...
",Pam Golding Properties,"
KSh 29,000,000
"
"
2 bedroom apartment for sale in Embakasi Central
","

Off Kangundo Road, Embakasi Central, Embakasi Central

","
92 m²
","
2
","








2

","
Komarock Heights - Komarock
",HF Group PLC,"
KSh 5,600,000
"
"
7689 m² commercial land for sale in Rhapta Road
","

Rhapta Road, Rhapta Road, Westlands

","
7689 m²
",-,-,"
1.9 Acres Plot For Sale in Westlands
",Simkar Group Limited,"
KSh 580,000,000
"
"
2 bedroom apartment for sale in Spring Valley
","

Peponi Rd, Spring Valley, Westlands

","
150 m²
","
2
","








3

","
2 bedroom apartment for sale in Spring Valley
",Sky Limits Ventures,"
KSh 19,500,000
"
"
5 bedroom house for sale in New Kitusuru
","

Kiriwa rd, Kiriwa., New Kitusuru, Westlands

","
4300 ft²
","
5
","








6

","
5 bedrooms 6 bathrooms Home for sale.
",Openhouse realtors,"
KSh 60,000,000
"
"
1 ha commercial land for sale in Lavington
","

James Gichuru rd, Lavington, Dagoretti North

","
1 ha
",-,-,"
Full 1 acre plot for sale in Lavington
",Kenya Classic Homes,"
KSh 280,000,000
"
"
 6 bedroom house for sale in Gigiri
","

Gigiri, Gigiri, Westlands

",-,"
6
",-,"
6 bedroom house for sale in Gigiri (Kenya)
 ",Pam Golding Properties,"
KSh 130,000,000
"
"
2 bedroom apartment for sale in Thika Road
","

Thika Road, Thika Road

",-,"
2
","








2

","
2, 3 and 4 bedroom apartment off Thika road
",-,"
KSh 6,000,000
"
"
12100 ft² commercial property for sale in Ngara
","

Ngara, Starehe

","
12100 ft²
",-,-,"
NGARA:COMMERCIAL PROPERTY FOR SALE
",Jubilee Real Estate,"
KSh 110,000,000
"
"
3 bedroom apartment for sale in Riverside
","

Riverside, Westlands

",-,"
3
","








2

","
Riverside Square
",HassConsult,"
KSh 18,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
175 m²
","
3
","








3

","
NEW 3 BEDROOM APARTMENT FOR SALE IN KILIMANI...
",Splendor Holdings,"
KSh 12,500,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
100 m²
","
2
","








2

","
KILELESHWA, NEW EXECUTIVE 2 BEDROOM APARTMENT...
",Splendor Holdings,"
KSh 8,500,000
"
"
2 bedroom apartment for sale in Kilimani
","

KINDARUMA ROAD, Kilimani, Dagoretti North

",-,"
2
","








2

","
KINDARUMA HOME 2 BEDROOM APARTMENTS FOR SALE
",Amali Properties,"
KSh 6,800,000
"
"
4 bedroom apartment for sale in Westlands Area
","

101e, Kabarserian Avenue, Westlands Area, Westlands

","
3000 ft²
","
4
","








4

","
Magnificent four bedroom penthouse well situate...
",Ace Realtors Limited,"
KSh 30,000,000
"
"
4 bedroom townhouse for sale in Lavington
","

Lavington, Dagoretti North

",-,"
4
","








4

","
4 bedroom townhouse for sale in Lavington (Keny...
",Pam Golding Properties,"
KSh 75,000,000
"
"
Furnished 2 bedroom apartment for sale in Upper Hill
","

4th Ngong Avenue, Bishops Road, Upper Hill, Langata

","
102 m²
","
2
","








3

","
Luxury 2 Bedroom Apartment For Sale in Upperhil...
",Olympia Gold Real Estate,"
KSh 24,900,000
"
"
4 bedroom townhouse for sale in Karen
","

Karen, Langata

","
1349 m²
","
4
","








5

","
4 bedrooms villa all ensuite + dsq in Karen Nai...
",Kenya Classic Homes,"
KSh 65,000,000
"
"
3238 m² land for sale in Riverside
","

Riverside, Westlands

","
3238 m²
",-,-,"
0.8 Acres in Riverside very ideal for Townhouse...
",Royal Properties Market Limited,"
KSh 250,000,000
"
"
1 bedroom apartment for sale in Kilimani
","

Kilimani, Kilimani, Dagoretti North

",-,"
1
",-,"
1 & 2 Bedroom Apartments For Sale in Kilimani
",Simkar Group Limited,"
KSh 10,000,000
"
"
3 bedroom apartment for sale in Mombasa Road
","

Mombasa Road, Mombasa Road

","
103 m²
","
3
","








2

","
2 & 3 Bed Apts for sale MOMBASA ROAD
",LYNDUM ENTERPRISES,"
KSh 8,000,000
"
"
4 bedroom house for sale in North Muthaiga
","

North Muthaiga, Muthaiga

",-,"
4
","








3

","
4 bedroom house for sale in Muthaiga North 3KE1...
",Pam Golding Properties,"
KSh 138,000,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

",-,"
3
","








3

","
LAVINGTON, NEW 3 BEDROOM APARTMENT WITH DSQ FO...
",Splendor Holdings,"
KSh 18,500,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
2
","








3

","
2 & 3 bedroom apartments
",Azizi Realtors,"
KSh 11,500,000
"
"
3 bedroom apartment for sale in Imara Daima
","

Mombasa road, Imara Daima, Embakasi

","
1330 ft²
","
3
","








3

","
Spacious 3 bedroom Apartment for sale
",Property Point Urban Kenya,"
KSh 9,000,000
"
"
2 bedroom apartment for sale in Pangani
","

Pangani, Starehe

",-,"
2
","








1

","
Falcon Tower
",Rescom Ventures Ltd,"
KSh 5,200,000
"
"
2 bedroom apartment for sale in Pangani
","

Fair View Rd, Pangani, Starehe

","
69 m²
","
2
","








2

","
Oasis Apartments Pangani by Pramukh Developers...
",Pramukh Developers Limited,"
KSh 7,700,000
"
"
Studio apartment for sale in Cbd
","

Cbd, Starehe

",-,"
0
",-,"
Eagle Towers Studio
",Rescom Ventures Ltd,"
KSh 3,000,000
"
"
0.1 ha commercial property for sale in Kasarani Area
","

Kasarani Area, Kasarani

",-,"
2
","








1

","
Kasarani Block of Spacious 1 and 2 Bedroom Apar...
",Afrique Properties Limited,"
KSh 150,000,000
"
"
2 bedroom apartment for sale in Lavington
","

kingara Road, Lavington, Dagoretti North

",-,"
2
","








2

","
Riverpoint 2,3,4Br Apartment For Sale in Laving...
",Crystal Valuers LTD,"
KSh 14,300,000
"
"
1 bedroom apartment for sale in Riverside
","

Riverside, Westlands

",-,"
1
","








1

","
1 BEDROOM SPACIOUS & PRISTINE APARTMENTS IN WES...
",Olympia Gold Real Estate,"
KSh 12,700,000
"
"
0.5 ac residential land for sale in Runda
","

Runda, Westlands

",-,-,-,"
½ Acre Runda Garden Estate
",Rescom Ventures Ltd,"
KSh 35,000,000
"
"
4 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

","
260 m²
","
4
","








4

","
NEW 4 BEDROOM EXECUTIVE APARTMENT + DSQ LAVIN...
",Splendor Holdings,"
KSh 23,000,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
2
","








2

","
2 bedroom apartment for sale in kileleshwa
",Azizi Realtors,"
KSh 9,500,000
"
"
4 bedroom house for sale in Loresho
","

Shinyalu Road, Loresho, Westlands

",-,"
4
","








3

","
4 BEDROOM VILLA FOR SALE IN SHINYALU ROAD, LORE...
",Knight Frank Kenya,"
KSh 64,000,000
"
"
Studio apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
40 m²
","
0
","








1

","
Studio apartment for sale
",Crystal Valuers LTD,"
KSh 4,200,000
"
"
3 bedroom house for sale in Ngumo Estate
","

Ngumo Estate, Langata

",-,"
3
","








2

","
Homely 3 bedroom House for Sale - Ngumo
",Realty Plus,"
KSh 12,000,000
"
"
4 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

","
250 m²
","
4
","








4

","
LAVINGTON, NEW 4 BEDROOM APARTMENT WITH DSQ FO...
",Splendor Holdings,"
KSh 22,000,000
"
"
Land for sale in Kilimani
","

Kilimani, Dagoretti North

",-,-,-,"
2.37 Acres of Prime Land in Kilimani For Sale
",Eden Heights Realty,"
KSh 800,000,000
"
"
3 bedroom apartment for sale in Riverside
","

Riverside, Westlands

","
3100 ft²
","
3
","








4

","
LUXURY AND COMFORT BROUGHT TO YOU!! 3 BEDROOM D...
",A1 Properties Ltd,"
KSh 44,500,000
"
"
3 bedroom apartment for sale in Riverside
","

Riverside, Westlands

","
170 m²
","
3
","








4

","
3 Bedroom Plus SQ For Sale in Riverside
",Nuru Breeze Homes Realty Limited,"
KSh 21,000,000
"
"
3 bedroom apartment for sale in Ngong Road
","

Adams Arcade, Ngong Road, Ngong Road

","
130 m²
","
3
","








3

","
MODERN 3 BEDROOMS APARTMENT FOR SALE ON NGONG R...
",Abode Realty,"
KSh 11,000,000
"
"
3 bedroom apartment for sale in Parklands
","

2Nd Parklands Avenue, Parklands, Westlands

","
205 m²
","
3
","








3

","
3 Bedroom Apartment For Sale in Parklands
",Royalgen Estates,"
KSh 23,500,000
"
"
4 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

","
250 m²
","
4
","








4

","
4 BEDROOM APARTMENT + DSQ FOR SALE, NEW, LAVI...
",Splendor Holdings,"
KSh 25,000,000
"
"
1 bedroom apartment for sale in Kileleshwa
","

930w, Kileleshwa Estate, Kileleshwa, Dagoretti North

","
800 ft²
","
1
","








2

","
Luxurious one bedroom apartment in Kileleshwa E...
",Ace Realtors Limited,"
KSh 7,500,000
"
"
Studio apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
0
","








1

","
Studio Apartments for sale in Kilimani
",Ring Kenya Ltd,"
KSh 3,800,000
"
"
1 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
40 m²
","
1
","








1

","
Studio Apartment for Sale in Kilimani Nairobi
",Sky Limits Ventures,"
KSh 4,300,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Kileleshwa, Dagoretti North

","
140 m²
","
3
","








3

","
MODERN 3BEDROOM WITH 3 BATHROOMS
",Balis Properties,"
KSh 13,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
110 m²
","
3
","








2

","
3 Bedroom Apartment for Sale in Kilimani
",Ring Kenya Ltd,"
KSh 10,500,000
"
"
Furnished 4 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
4
","








4

","
Apartment for sale in Parklands
",Cura International,"
KSh 28,000,000
"
